eq_tag_num,lube_component_code,lube_location_code,lcde_id,sample_id,disposition,wr_num,comments,completed_date,enterID,reviewID,PDFFile
2MCHBP01,001,007,"98-CH-9955  ",9955,0," "," ",1998-09-16 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,001,001,"98-AF-10415 ",10415,0," "," ",1998-09-17 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,001,002,"98-AF-10416 ",10416,0," "," ",1998-09-17 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,002,001,"98-AF-10413 ",10413,0," "," ",1998-09-17 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,002,002,"98-AF-10414 ",10414,0," "," ",1998-09-17 00:00:00.000,"0         ","0         ",NULL
3MSPBP01,002,003,"98-SP-10422 ",10422,0," "," ",1998-09-18 00:00:00.000,"0         ","0         ",NULL
3MSPBP01,002,004,"98-SP-10423 ",10423,0," "," ",1998-09-18 00:00:00.000,"0         ","0         ",NULL
2MARNP01B,001,047,"98-AR-10454 ",10454,0," ","Oil viscosity, acid number and water content are satisfactory.  Oil is acceptable for use.",1998-09-18 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,007,"98-CH-10448 ",10448,0," "," ",1998-09-18 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"98-CH-10449 ",10449,0," "," ",1998-09-18 00:00:00.000,"0         ","0         ",NULL
1MARNP01C,001,002,"98-AR-10336 ",10336,0," "," ",1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA01N,031,009,"98-CW-10351 ",10351,2,948572,see crdr #980404,1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA02C,031,009,"98-CW-10356 ",10356,0," ",see CRDR 980404.,1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA02L,031,009,"98-CW-10365 ",10365,2,948573," ",1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA03F,031,009,"98-CW-10375 ",10375,0," ",see crdr 980404...oil is expected to remain satisfactory until the next outage.,1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA03L,031,009,"98-CW-10381 ",10381,2,948576,add 4 gallons of new oil in lieu of full change...see crdr 980404,1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA03H,031,009,"98-CW-10377 ",10377,0," ",see crdr 980404.. oil is being monitored and is expected to remain satisfactory,1998-09-21 00:00:00.000,"0         ","0         ",NULL
2MCWNA03E,031,009,"98-CW-10374 ",10374,1,NULL,NULL,1998-09-21 00:00:00.000,"0         ","0         ",NULL
3MRCEP01A,002,004,"98-RC-10620 ",10620,0," "," ",1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MRCEP01B,001,013,"98-RC-10638 ",10638,0," ",rECOMMENDATION MADE TO FLUSH OIL A MINIMUM OF 2 PASSES.,1900-01-01 00:00:00.000,"0         ","0         ",NULL
3MRCEP01B,002,003,"98-RC-10621 ",10621,0," ",rECOMMENDATION MADE TO FLUSH A MINIMUN OF 2 PASSES.,1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MARNP01A,001,047,"98-AR-10514 ",10514,0," "," ",1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MARNP01B,001,047,"98-AR-10517 ",10517,0," "," ",1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MARNP01C,001,047,"98-AR-10518 ",10518,0," "," ",1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MARNP01D,001,047,"98-AR-10519 ",10519,0," "," ",1998-10-05 00:00:00.000,"0         ","0         ",NULL
3MAFNP01,001,001,"98-AF-10510 ",10510,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MAFNP01,001,002,"98-AF-10511 ",10511,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MAFNP01,002,001,"98-AF-10513 ",10513,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MAFNP01,002,002,"98-AF-10512 ",10512,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MOSNT01A,011,060,"98-OS-10599 ",10599,0," ",particle count not performed due to water content.  Water content within allowable level.,1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MLONT02B,016,008,"98-LO-10525 ",10525,0," ",particle count acceptable,1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MCONT01,019,009,"98-CO-10520 ",10520,0," ",debris level is somewhat higher than normal primarily in the smallest sizes.  oil is satisfactory until the next sample,1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MDGBH01,006,009,"98-DG-10424 ",10424,2,949342,Oil change recommended due to decreasing TFOUT result.,1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,007,"98-CH-10470 ",10470,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MSCNP09,064,040,"98-SC-10601 ",10601,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3EPEAG01,010,002,"98-PE-10509 ",10509,0," ",Oil is satisfactory until routine scheduled change.,1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MAFNP01,001,002,"98-AF-10289 ",10289,2,950191,change oil to remove debris from oil sump,1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01B,001,047,"98-AR-10604 ",10604,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01D,001,047,"98-AR-10606 ",10606,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01A,001,047,"98-AR-10603 ",10603,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01B,001,001,"98-AR-10331 ",10331,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01A,001,001,"98-AR-10330 ",10330,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01D,001,001,"98-AR-10333 ",10333,2,950194," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01C,001,001,"98-AR-10332 ",10332,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"98-CH-10575 ",10575,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"98-CH-10575 ",10575,1,NULL,NULL,1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,007,"98-CH-10571 ",10571,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"98-CH-10572 ",10572,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,007,"98-CH-10574 ",10574,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"98-CH-10573 ",10573,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01A,001,013,"98-RC-10637 ",10637,0," ","RUST TEST - PASS, LOW LEVELS OF DEBRIS. FIELD TO FILTER PRIOR TO REUSE",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01A,002,003,"98-RC-10619 ",10619,0," ","RUST TEST - PASS, PARTICLE COUNT TO BE REDUCED BY FIELD FILTRATION PRIOR TO USE. DEBRIS LEVEL LOW",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01C,001,013,"98-RC-10639 ",10639,0," ","RUST TEST - PASS, RBOT TEST - PASS, OIL TO BE FILED PURIFIED PRIOR TO USE",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01C,002,003,"98-RC-10623 ",10623,0," ","RUST - PASS, RBOT - PASS, DEBRIS LEVEL WAS LOW",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01C,002,004,"98-RC-10624 ",10624,0," ","RUST - PASS, OIL CLEANLINESS SATISFACTORY, LOW DEBRIS LEVEL. FILTERING NOT NEEDED PER OIL RESULTS",1998-10-06 00:00:00.000,"0         ","0         ",NULL
3MRCEP01D,002,004,"98-RC-10642 ",10642,2,000000,CHANGE OIL OR PURIFY DUE TO HIGH DEBRIS LEVEL FOUND USING PARTICLE COUNT TECHNIC.  OIL CHANGE IS PART OF WORK ORDER...WR NOT NEEDED.,1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MARNP01B,001,002,"98-AR-10335 ",10335,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MIANC02,003,009,"98-IA-10492 ",10492,0," "," ",1998-10-06 00:00:00.000,"0         ","0         ",NULL
1MEWBP01,001,001,"98-EW-10452 ",10452,0," ",Oil changed with sample.  No debris found in sample,1998-10-06 00:00:00.000,"0         ","0         ",NULL
AMFPNM01B,006,006,"98-FP-10700 ",10700,0," ",SAMPLING INTERVAL IS SATISFACTORY TO MONITOR SLIGHTLY HIGH VISCOSITY TEST. NO OXIDATION APPARENT.,1998-10-07 00:00:00.000,"0         ","0         ",NULL
1MWCNE01A,007,009,"98-WC-10579 ",10579,0," ",Maint. Engineer notified.  Continue routine monitoring,1998-10-13 00:00:00.000,"0         ","0         ",NULL
1MARNP01C,001,047,"98-AR-10605 ",10605,0," "," ",1998-10-13 00:00:00.000,"0         ","0         ",NULL
2MDGAH01,006,009,"98-DG-10494 ",10494,0," ",Trend using next monthly sample.  Soot level raised filter test,1998-10-13 00:00:00.000,"0         ","0         ",NULL
2MSIBP02,002,001,"98-SI-10467 ",10467,2,000000,Slightly low viscosity...no wear debris..oil changed,1998-10-13 00:00:00.000,"0         ","0         ",NULL
2MCWNA03I,031,009,"98-CW-10378 ",10378,0," ",Oil is satisfactory for continued duty,1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCWNA03G,031,009,"98-CW-10376 ",10376,2,948579,Add 4 gallons of fresh new oil to improve viscosity,1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCWNA03J,031,009,"98-CW-10379 ",10379,2,*94857,Add 4 gallons of fresh new oil to improve oil quaility,1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MSIBP02,002,002,"98-SI-10468 ",10468,2,000000,Viscosity Low.  No increase seen in wear debris.  Oil has been changed,1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MTCNP01B,002,001,"98-TC-10507 ",10507,0," "," ",1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MTCNP01B,001,002,"98-TC-10506 ",10506,0," "," ",1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MTCNP01B,001,001,"98-TC-10505 ",10505,0," "," ",1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,006,"98-CH-10581 ",10581,0," "," ",1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,007,"98-CH-10582 ",10582,0," "," ",1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCWNA03N,031,009,"98-CW-10383 ",10383,0," ",Oil is considered satisafactory for use.,1998-10-14 00:00:00.000,"0         ","0         ",NULL
2MCWNA03K,031,009,"98-CW-10380 ",10380,0," ",Viscosity is considered sat until outage.,1998-10-14 00:00:00.000,"0         ","0         ",NULL
