Site,Equipment,EquipName,EquipModel,EquipDesignator,EquipSN,MajorCommand,OperatingActivity,Port,SampDate,SampOrderSeq,SampNum,ProcDate,ProcTime,SoftwareVer,ReservoirCap,FilterRating,FluidType,WaterLimit,ISO4Limit,ISO6Limit,ISO14Limit,NASLimit,NAVAirLimit,CharnLimit,HALLimit,SAELimitGT4,SAELimitGT6,SAELimitGT14,SAELimitGT21,SAELimitGT38,SAELimitGT70,HrsMilesOilChange,HrsMilesOverhaul,OilAdded,OperatingHours,LNFNum,OperatorID,Notes,ConcentrationMult,MDiamCum5,MDiamCum10,MDiamCum15,MDiamCum20,MDiamCum25,MDiamCum50,MDiamCum100,MDiamMaxSize,MDiamMeanSize,MDiamStdDev,ISO4,ISO6,ISO14,NAS,NAVAIR,CHARN,HAL,SAE,CDiamCum4,CDiamCum5,CDiamCum6,CDiamCum10,CDiamCum14,CDiamCum15,CDiamCum20,CDiamCum21,CDiamCum25,CDiamCum38,CDiamCum50,CDiamCum70,CDiamCum100,WaterIndex,CutCum20,CutCum25,CutCum50,CutCum100,CutMaxSize,CutCntMean,CutCntStdDev,SlideCum20,SlideCum25,SlideCum50,SlideCum100,SlideMaxSize,SlideCntMean,SlideCntStdDev,FatCum20,FatCum25,FatCum50,FatCum100,FatMaxSize,FatCntMean,FatCntStdDev,OxideCum20,OxideCum25,OxideCum50,OxideCum100,OxideMaxSize,OxideCntMean,OxideCntStdDev,OtherCum20,OtherCum25,OtherCum50,OtherCum100,OtherMaxSize,OtherCntMean,OtherCntStdDev,Fibers,UserSize1,UserCnt1,UserSize2,UserCnt2,UserSize3,UserCnt3,UserSize4,UserCnt4,UserSize5,UserCnt5,UserSize6,UserCnt6,SAE4,SAE6,SAE14,SAE21,SAE38,SAE70,SAEmax,PctSoot,BSW,CFD,GOST,TotalFerrous,FerrousMaxDiam,FerrousMeanDiam,FerrousDiamStdev,Ferrous25,Ferrous38,Ferrous50,Ferrous100,FerrousStatus,SlidingLimit20,SlidingLimit25,SlidingLimit50,SlidingLimit100,SlidingLimitTotal,FatigueLimit20,FatigueLimit25,FatigueLimit50,FatigueLimit100,FatigueLimitTotal,CuttingLimit20,CuttingLimit25,CuttingLimit50,CuttingLimit100,CuttingLimitTotal,NonMetallicLimit20,NonMetallicLimit25,NonMetallicLimit50,NonMetallicLimit100,NonMetallicLimitTotal,SootLimit,GOSTLimit
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,16,55734,2018-03-12 00:00:00.000,13:16:15.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,235.84,168.99,40.41,1.92,1.92,0,0,28,9.98,2.97,15,14,9,6,3,800,10,6,225.06,188.29,158.2,29.24,4.62,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.54,0,0,28.11,28.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,6,4,0,0,0,6,0,0,0.14,10,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,17,55735,2018-03-12 00:00:00.000,13:24:52.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,3431.94,344.37,84.66,25.01,15.39,3.85,0,82,5.73,2.7,19,16,12,7,4,4400,17,9,3420.45,1153.02,332.88,72.66,25.34,23.66,3.38,1.69,0,0,0,0,0,0,5.07,5.07,0,0,31.24,30.78,0.66,3.38,3.38,3.38,0,82.06,69.73,12.32,0,0,0,0,0,0,0,13.52,5.07,0,0,26.72,24.25,1.98,0,0,0,0,0,0,0,8.45,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,7,6,5,0,0,9,0,0,0.68,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,18,55783,2018-03-12 00:00:00.000,13:32:42.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,13452.2,207.05,5.77,1.92,0,0,0,22,5.08,0.65,21,15,NULL,7,3,4400,17,11,13451.39,3609.51,206.24,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,22.09,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,7,0,0,0,0,11,0,0,1.35,17,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,19,55783,2018-03-12 00:00:00.000,13:39:32.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,4755.35,27.41,9.79,0,0,0,0,18,5.04,0.53,19,12,8,4,2,2000,17,10,4752.92,1206.96,24.98,16.06,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,4,2,0,0,0,10,0,0,0.49,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,20,55783,2018-03-12 00:00:00.000,13:46:19.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,1584.36,14.95,0,0,0,0,0,10,5.05,0.48,18,11,NULL,3,0,1300,12,8,1584.36,414.77,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,3,0,0,0,0,8,0,0,0.15,7,0,27.97,27.97,0,1.53,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,21,55783,2018-03-12 00:00:00.000,13:54:37.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,8903.57,79.18,12.25,4.08,0,0,0,23,5.05,0.61,20,13,9,5,2,4400,17,11,8902.83,2316.98,78.44,7.74,3.87,1.94,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,0,0,23.43,22.34,1.09,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,5,3,0,0,0,11,0,0,0.9,9,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,22,55790,2018-03-12 00:00:00.000,14:02:55.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,9907.34,297.11,14.04,4.01,4.01,0,0,39,5.16,0.97,20,15,9,7,4,4400,17,11,9905.9,2698.22,295.67,25.22,3.88,3.88,1.94,0,0,0,0,0,0,0,1.94,1.94,0,0,39.05,39.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,0,30.15,30.15,0.01,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,7,3,0,0,0,11,0,0,1.12,11,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,23,55791,2018-03-12 00:00:00.000,14:10:41.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,6687.32,50.34,13.47,3.85,0,0,0,21,5.05,0.64,20,13,NULL,5,2,2000,17,10,6685.9,1708.17,48.93,14.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,21.1,21.1,0,0,0,0,0,0,0,0,5.35,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,5,0,0,0,0,10,0,0,0.67,17,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,24,55791,2018-03-12 00:00:00.000,14:18:48.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,1778.59,11.55,1.92,1.92,0,0,0,20,5.05,0.6,18,11,8,2,1,1300,12,8,1777.13,451.85,10.09,6.73,1.68,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,20.37,20.37,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,2,2,0,0,0,8,0,0,0.19,7,0,42.22,31.34,3.81,12.05,1.1,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,25,55791,2018-03-12 00:00:00.000,14:27:17.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,8356.49,52.72,3.85,1.93,1.93,0,0,45,5.04,0.51,20,13,8,5,2,4400,17,11,8358.14,2130.31,54.37,3.67,1.83,0,0,0,0,0,0,0,0,0,1.83,1.83,0,0,45.4,45.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,21.16,21.16,0,0,0,0,0,0,0,0,9.17,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,5,2,0,0,0,11,0,0,0.82,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,26,55792,2018-03-12 00:00:00.000,14:34:22.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,6289.38,201.96,9.62,3.85,0,0,0,23,5.17,0.98,20,15,8,7,3,2000,17,10,6286.73,1759.22,199.32,12.38,1.77,1.77,0,0,0,0,0,0,0,0,1.77,0,0,0,23.3,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,22.74,21.56,1.19,5.31,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,7,2,0,0,0,10,0,0,0.69,17,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,27,55793,2018-03-12 00:00:00.000,14:41:38.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,8723.45,738.09,169.33,130.84,92.36,19.24,1.92,103,5.72,3.45,20,17,14,11,NULL,100000,17,11,8707.05,2790.19,721.69,165.51,122.33,111.54,84.55,70.16,37.78,17.99,5.4,1.8,0,0,21.59,12.59,0,0,33.6,26.46,3.53,3.6,3.6,0,0,35.5,30.35,5.15,43.18,30.58,12.59,0,78.74,39.88,17.88,48.57,35.98,5.4,1.8,103.21,34.28,17.04,5.4,3.6,0,0,47.45,32.74,10.56,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,8,8,10,11,10,11,0,0,5.43,15,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-14 00:00:00.000,0,TESTA,2018-03-14 00:00:00.000,12:45:44.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,3474.38,470.08,78.95,30.81,17.33,0,0,31,5.9,2.48,19,16,12,8,5,4400,17,9,3452.17,1311.04,447.86,78.65,39.33,23.6,1.57,1.57,0,0,0,0,0,0,1.57,1.57,0,0,25.95,25.95,0,14.16,7.87,0,0,27.4,25.3,1.6,6.29,3.15,0,0,27.31,24.11,2.89,4.72,3.15,0,0,31.34,26.78,3.44,0,0,0,0,0,0,0,23.6,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,8,7,5,0,0,9,0,0,0.67,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-14 00:00:00.000,1,TESTB,2018-03-14 00:00:00.000,13:33:26.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,4567.7,1119.92,215.59,142.45,113.57,23.1,0,76,6.93,4.73,19,17,14,10,NULL,100000,17,10,4526.58,2262.68,1078.81,235.38,135.93,117.69,59.67,49.73,21.55,11.6,0,0,0,0,21.55,21.55,9.95,0,74.14,46.42,17.77,31.5,23.21,1.66,0,53.21,29.99,7.86,18.23,6.63,0,0,32.83,24.78,3.98,53.04,48.07,8.29,0,76.09,37.02,15.25,0,0,0,0,0,0,0,6.63,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,9,8,10,10,0,10,0,0,3.08,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-14 00:00:00.000,2,TESTC,2018-03-14 00:00:00.000,13:43:24.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,SALAZARJL,NULL,NULL,1261.21,338.62,25.01,23.09,23.09,0,0,36,6.7,3.26,17,16,11,8,5,100000,12,8,1246.19,674.58,323.59,50.78,18.47,18.47,18.47,18.47,18.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47,18.47,0,0,36.72,34.92,1.31,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,7,6,8,0,0,8,0,0,0.59,12,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-15 00:00:00.000,0,TEST,2018-03-15 00:00:00.000,09:20:54.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,7006.63,3106.11,761.98,253.99,161.63,17.32,0,60,8.38,4.54,20,19,15,11,NULL,100000,17,10,6789.19,4273.95,2888.68,785.71,218.07,186,73.76,62.54,41.69,6.41,0,0,0,0,32.07,20.85,1.6,0,52.51,27.61,6.91,32.07,24.05,6.41,0,58.71,34.38,13.45,48.1,17.64,4.81,0,60.42,28.89,12.1,102.62,73.76,1.6,0,56.43,28.66,6.4,3.21,0,0,0,23.43,23.29,0.14,24.05,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,10,9,10,9,0,10,0,0,4.97,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-19 00:00:00.000,0,55790,2018-03-19 00:00:00.000,07:39:06.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,HARGISZP,NULL,NULL,9203.16,837.75,82.71,11.54,7.69,3.85,1.92,255,5.54,2.26,20,17,10,10,NULL,100000,17,11,9193.65,3097.16,828.24,106.38,8.87,8.87,7.09,5.32,3.55,1.77,1.77,1.77,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,5.32,1.77,0,52.69,32.02,11.94,3.55,1.77,1.77,1.77,303.42,162.33,141.08,1.77,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,9,5,6,7,10,11,0,0,1.61,16,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-19 00:00:00.000,1,55790,2018-03-19 00:00:00.000,07:53:37.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,3193.56,840.28,15.39,13.47,1.92,0,0,27,6.4,2.35,19,17,11,9,5,2000,17,9,3176.6,1552.04,823.32,40.01,10.77,10.77,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77,1.54,0,0,27.62,23.78,1.63,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,9,5,0,0,0,9,0,0,0.68,12,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-22 00:00:00.000,0,TEST,2018-03-22 00:00:00.000,08:59:25.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,5218.23,1495.17,92.36,23.09,9.62,1.92,0,69,6.65,2.65,20,18,12,10,NULL,4400,17,10,5148.96,2597.73,1425.9,118.53,21.55,15.39,6.16,6.16,4.62,0,0,0,0,0,1.54,0,0,0,24.33,24.33,0.01,4.62,1.54,0,0,25.43,22.55,2.04,6.16,0,0,0,24.33,22.45,1.33,4.62,4.62,0,0,34.31,33.45,0.63,1.54,1.54,1.54,0,69.56,69.56,0.01,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,9,6,7,0,0,10,0,0,1.34,12,0,0,0,0,0,0,0,0,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-22 00:00:00.000,1,TEST1,2018-03-22 00:00:00.000,09:43:22.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,1019.59,457.11,130.84,80.82,57.73,1.92,0,82,8.9,5.4,17,16,13,9,5,100000,12,9,986.49,638.29,424.01,116.99,63.11,60.03,30.79,27.71,13.85,0,0,0,0,0,6.16,3.08,0,0,31.66,25.44,4.43,6.16,6.16,1.54,0,82.06,43.53,22.69,15.39,7.7,0,0,36.21,26.26,5.59,33.87,26.17,0,0,46.6,31.88,7.02,3.08,3.08,0,0,26.6,26.01,0.58,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,8,7,9,0,0,9,0,0,1.03,12,0,29.8,29.8,0,0.46,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-22 00:00:00.000,2,TEST2,2018-03-22 00:00:00.000,12:07:28.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,2954,319.93,129.08,65.5,46.24,5.78,0,82,6.07,3.66,19,15,13,8,5,100000,17,9,2918.86,956.68,284.79,118.61,58.53,52.37,24.65,20.02,13.86,3.08,0,0,0,0,9.24,6.16,0,0,31.66,26.09,4.06,7.7,6.16,0,0,38.07,30.23,6.95,9.24,6.16,0,0,34.4,27.19,3.65,29.27,18.48,4.62,0,82.55,36.6,16.64,21.56,3.08,0,0,27.67,22.86,2.33,30.81,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,7,7,8,8,0,9,0,0,1.1,NULL,0,34.52,30.38,3.84,1.13,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,0,TEST,2018-03-26 00:00:00.000,12:22:18.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,SALAZARJL,NULL,NULL,33501.79,17055.55,5028.5,1761.71,949.36,109.99,69.47,255,9.33,6.18,22,21,18,12,NULL,NULL,17,NULL,31925.09,21997.18,15478.85,4788.87,2364.36,1853.85,647.77,504.33,160.4,77.12,60.15,47.81,27.76,9.91,212.84,131.1,0,0,34.31,26.22,3.26,81.74,40.1,12.34,4.63,209.7,37.84,34.77,508.96,260.65,33.93,23.13,188.01,31.11,25.2,538.27,272.99,9.25,0,82.85,25.92,6.14,81.74,55.52,32.39,27.76,703.22,120.91,152.53,46.27,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,0,0,41.21,NULL,0,43.46,41.05,2.56,0.4,0.3,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,1,55819,2018-03-26 00:00:00.000,12:35:24.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,SALAZARJL,NULL,NULL,6835.7,605.25,76.97,21.17,15.39,0,0,34,5.54,1.87,20,16,12,8,5,4400,17,10,6818.12,2302.62,587.67,107.83,26.09,19.13,6.96,5.22,0,0,0,0,0,0,8.7,6.96,0,0,34.4,28.07,4.72,0,0,0,0,0,0,0,3.48,3.48,0,0,26.72,25.91,0.8,6.96,3.48,0,0,26.72,24.26,2.18,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,8,6,6,0,0,10,0,0,0.87,12,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,2,55829,2018-03-26 00:00:00.000,12:50:38.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,SALAZARJL,NULL,NULL,866.82,275.66,67.35,17.32,5.77,0,0,42,7.35,3.41,17,15,12,7,4,2000,15,7,838.41,435.35,247.26,84.72,21.56,12.32,6.16,3.08,1.54,0,0,0,0,0,3.08,0,0,0,23.95,23.69,0.26,0,0,0,0,0,0,0,1.54,1.54,0,0,25.43,25.43,0,7.7,3.08,0,0,42.21,27.67,7.83,1.54,0,0,0,20.37,20.37,0,1.54,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,7,6,6,0,0,7,0,0,0.31,15,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
